date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
09-03-2021 13:00,2,82.95,37.22,64.78,807.93,49.64,320.95,26.94,60.44
10-03-2021 08:00,2,73.08,39.92,85.45,6048.37,62.16,425.75,29.43,64.33
10-03-2021 09:00,2,91.12,52.16,105.58,10809.26,56.9,464.18,29.83,62.02
10-03-2021 10:00,2,63.58,34.55,48.55,345.33,30.74,389.51,27.31,57.78
10-03-2021 11:00,2,53.16,27.93,65.14,0.0,52.01,349.77,27.17,61.13
10-03-2021 12:00,2,51.16,26.11,54.9,0.0,45.98,339.29,27.07,58.91
10-03-2021 13:00,2,49.32,23.57,57.94,0.0,48.15,320.51,26.9,60.72
10-03-2021 14:00,2,48.47,23.89,54.15,0.0,46.74,314.4,26.96,59.62
10-03-2021 15:00,2,52.69,26.52,54.7,0.0,46.52,314.4,27.01,58.77
10-03-2021 16:00,2,48.84,24.43,56.57,308.66,48.15,314.4,27.03,60.04
10-03-2021 17:00,2,53.18,26.89,63.44,0.0,56.43,332.3,28.3,62.19
10-03-2021 18:00,2,62.1,34.53,56.83,0.0,51.16,368.55,29.18,63.08
10-03-2021 19:00,2,63.94,36.51,50.94,0.0,47.4,368.11,29.48,62.46
10-03-2021 20:00,2,60.3,33.51,47.5,0.0,45.26,366.8,29.51,62.17
10-03-2021 21:00,2,59.59,32.84,47.14,0.0,45.51,364.62,29.54,62.28
10-03-2021 22:00,2,59.82,32.92,50.61,0.0,47.36,364.18,29.55,62.68
10-03-2021 23:00,2,58.03,31.88,52.22,0.0,48.65,345.84,29.5,63.0
11-03-2021 00:00,2,57.42,30.99,58.89,0.0,51.25,344.53,29.49,63.6
11-03-2021 01:00,2,58.44,31.23,56.7,0.0,51.1,339.29,29.47,63.91
11-03-2021 02:00,2,56.62,30.38,55.55,0.0,50.19,332.3,29.44,64.27
11-03-2021 03:00,2,58.1,31.88,56.31,0.0,51.47,331.87,29.4,64.77
11-03-2021 04:00,2,55.69,29.66,56.44,0.0,51.76,337.98,29.32,65.38
11-03-2021 05:00,2,61.36,32.62,59.51,0.0,54.11,340.16,29.27,65.81
11-03-2021 06:00,2,69.21,37.51,59.09,554.66,54.2,380.77,29.2,66.24
11-03-2021 07:00,2,74.32,39.33,68.7,9874.13,58.0,479.02,29.2,66.37
11-03-2021 08:00,2,75.0,34.42,68.35,928.64,55.3,396.06,29.22,65.42
11-03-2021 09:00,2,68.78,32.89,81.89,0.0,47.87,376.84,29.93,62.37
11-03-2021 10:00,2,59.78,28.1,69.49,,32.37,372.04,30.65,57.64
11-03-2021 11:00,2,50.86,26.06,40.21,,24.62,345.84,27.69,57.21
11-03-2021 12:00,2,51.53,26.73,53.16,1486.94,41.91,321.82,27.1,56.67
11-03-2021 13:00,2,53.27,28.5,61.11,1586.06,49.62,313.96,27.09,60.01
11-03-2021 14:00,2,54.56,29.49,47.56,1504.79,42.76,335.9,28.14,55.36
11-03-2021 15:00,2,55.55,29.62,44.99,1320.57,39.02,341.91,28.43,54.6
11-03-2021 16:00,2,52.31,27.3,45.8,1483.5,41.06,341.47,28.51,54.41
11-03-2021 17:00,2,48.06,21.31,60.79,1585.11,51.72,341.91,29.34,57.69
11-03-2021 18:00,2,46.46,20.2,54.7,1622.16,49.15,365.49,29.84,60.02
11-03-2021 19:00,2,45.13,19.54,48.03,1648.14,44.38,366.8,29.84,59.68
11-03-2021 20:00,2,42.62,17.7,43.84,1685.96,41.62,359.38,29.8,58.76
11-03-2021 21:00,2,42.5,17.49,44.66,1704.1,42.31,342.35,29.76,58.76
11-03-2021 22:00,2,43.06,18.34,49.6,1699.9,45.92,340.6,29.76,59.78
11-03-2021 23:00,2,48.6,21.71,52.67,1693.41,47.77,340.6,29.74,60.66
12-03-2021 00:00,2,47.69,21.82,52.48,1693.22,48.59,340.6,29.75,61.38
12-03-2021 01:00,2,49.06,22.71,50.35,1699.52,47.33,340.6,29.72,62.04
12-03-2021 02:00,2,48.41,22.1,50.22,1694.93,47.83,339.73,29.71,62.49
12-03-2021 03:00,2,46.82,20.93,50.22,1696.27,47.43,340.6,29.7,62.51
12-03-2021 04:00,2,47.28,21.28,54.9,1682.14,50.47,332.74,29.66,62.41
12-03-2021 05:00,2,50.62,24.4,53.69,1665.9,50.44,334.49,29.6,62.22
12-03-2021 06:00,2,51.92,25.34,55.36,1636.11,50.88,341.91,29.6,62.2
12-03-2021 07:00,2,62.67,29.89,60.23,1481.01,52.66,374.66,29.51,63.27
12-03-2021 08:00,2,83.66,41.91,98.02,1200.05,66.81,400.86,29.34,64.61
12-03-2021 09:00,2,73.02,37.29,95.17,1343.49,54.01,374.66,30.13,59.34
12-03-2021 10:00,2,65.79,35.32,67.79,1272.44,32.97,417.02,30.04,56.51
12-03-2021 11:00,2,58.95,32.63,58.78,1188.81,40.16,372.73,27.24,57.88
12-03-2021 13:00,2,52.19,26.91,50.52,1348.66,45.17,340.6,27.25,57.13
12-03-2021 14:00,2,50.52,25.78,44.49,1380.17,41.12,340.6,27.84,53.72
12-03-2021 15:00,2,50.62,25.35,43.33,1404.67,38.58,334.99,27.89,53.06
17-03-2021 18:00,2,38.45,13.95,45.15,1025.67,23.52,,27.85,70.0
26-03-2021 16:00,2,42.3,14.72,17.44,960.82,6.24,,32.81,53.59
26-03-2021 17:00,2,43.74,15.8,72.47,1049.16,30.65,654.13,31.45,58.78
26-03-2021 18:00,2,45.3,17.7,107.36,1204.94,54.22,515.27,30.51,62.54
29-03-2021 10:00,2,37.92,13.6,21.52,1628.2,0.22,476.64,33.4,53.55
29-03-2021 11:00,2,37.88,13.62,30.13,1689.4,0.06,471.6,33.94,50.6
29-03-2021 12:00,2,40.22,15.19,63.01,1667.81,3.58,465.92,33.94,50.94
29-03-2021 13:00,2,42.32,16.99,63.96,1658.64,2.1,504.79,34.51,49.76
29-03-2021 14:00,2,43.72,17.75,73.38,1613.57,2.45,533.61,34.86,49.23
29-03-2021 15:00,2,44.28,17.94,68.6,1562.12,0.49,591.76,34.75,49.8
29-03-2021 16:00,2,44.71,17.6,103.38,1450.84,19.76,545.83,33.56,53.53
29-03-2021 17:00,2,42.55,15.44,104.82,1295.94,39.49,498.24,31.28,57.67
29-03-2021 18:00,2,41.52,14.84,130.18,1341.58,70.26,415.71,29.55,65.51
29-03-2021 19:00,2,40.92,15.16,143.89,1450.64,81.3,340.6,28.67,74.43
29-03-2021 20:00,2,37.65,13.18,138.29,1531.63,79.92,297.37,28.28,78.01
29-03-2021 21:00,2,37.34,13.32,119.58,1534.49,73.99,287.33,28.0,80.53
29-03-2021 22:00,2,35.88,12.28,109.04,1618.92,71.52,262.87,27.85,80.87
29-03-2021 23:00,2,36.57,13.19,103.38,1709.45,66.4,231.87,27.56,83.22
30-03-2021 00:00,2,42.6,15.02,102.63,1744.59,62.92,210.04,27.33,83.75
30-03-2021 01:00,2,35.62,12.57,100.9,1774.77,61.1,207.42,27.2,83.38
30-03-2021 02:00,2,34.83,11.94,98.51,1755.48,60.85,210.04,27.1,84.18
30-03-2021 03:00,2,35.82,12.63,101.95,1680.61,64.8,230.56,26.98,84.64
30-03-2021 04:00,2,37.69,14.14,99.98,1665.14,65.37,228.38,26.96,85.08
30-03-2021 05:00,2,39.01,14.89,100.6,1464.78,69.6,292.13,26.94,85.65
30-03-2021 06:00,2,41.09,16.32,92.49,1272.44,61.95,358.94,27.28,82.88
30-03-2021 07:00,2,46.26,20.54,75.48,1229.85,47.99,406.54,29.11,75.03
30-03-2021 08:00,2,45.69,19.72,57.22,1516.73,23.65,367.24,29.87,70.03
30-03-2021 09:00,2,51.54,23.64,74.14,1500.85,34.41,368.67,30.16,67.93
30-03-2021 10:00,2,51.03,23.46,65.87,1398.12,19.65,419.7,31.89,62.01
30-03-2021 11:00,2,54.94,26.98,71.88,1598.48,3.26,419.2,33.14,57.6
30-03-2021 12:00,2,57.87,29.83,81.92,1624.26,1.51,424.88,34.04,52.98
30-03-2021 13:00,2,59.87,30.78,87.03,1578.23,0.38,493.43,35.08,49.81
30-03-2021 14:00,2,60.68,31.97,90.17,1553.21,0.22,551.95,35.82,46.22
30-03-2021 15:00,2,60.09,31.0,117.78,1468.9,7.79,595.92,34.82,51.54
30-03-2021 16:00,2,57.38,28.53,171.34,1353.43,53.48,500.42,32.96,60.8
30-03-2021 17:00,2,55.41,25.73,160.67,1196.04,67.53,496.93,31.4,68.38
30-03-2021 18:00,2,52.98,24.12,156.65,1215.71,81.18,434.48,30.03,75.32
30-03-2021 19:00,2,51.82,23.75,145.62,1256.02,80.58,391.25,29.32,78.78
30-03-2021 20:00,2,55.43,26.38,126.32,1317.9,74.43,365.05,29.07,79.3
30-03-2021 21:00,2,51.31,24.13,112.09,1426.2,68.38,337.98,28.7,80.21
30-03-2021 22:00,2,44.67,18.79,103.74,1562.38,67.6,293.0,28.38,79.89
30-03-2021 23:00,2,42.38,17.08,93.83,1667.81,63.33,256.32,28.06,80.1
31-03-2021 00:00,2,46.19,20.53,96.32,1702.0,65.68,241.04,27.67,82.54
31-03-2021 01:00,2,44.9,20.01,95.17,1719.76,65.24,231.0,27.38,84.34
31-03-2021 02:00,2,44.08,19.43,94.94,1697.42,66.31,226.63,27.25,85.47
31-03-2021 03:00,2,43.18,18.65,89.55,1666.48,65.34,238.42,27.12,86.29
31-03-2021 04:00,2,42.34,17.85,92.0,1505.27,67.6,276.85,27.13,86.76
31-03-2021 05:00,2,41.46,17.01,93.41,1460.77,66.78,291.69,27.13,87.44
31-03-2021 06:00,2,43.74,18.19,89.51,1198.72,64.02,380.34,27.54,86.08
31-03-2021 07:00,2,45.64,19.4,79.26,1221.9,53.34,407.83,28.77,80.48
02-04-2021 12:00,2,42.8,17.71,47.67,1748.47,0.0,509.03,36.09,46.14
02-04-2021 13:00,2,43.51,18.25,51.14,1785.35,0.0,479.87,35.81,46.42
02-04-2021 14:00,2,50.42,23.1,70.75,,0.0,,37.27,42.78
02-04-2021 15:00,2,52.16,25.03,71.81,,0.0,550.2,37.12,43.26
02-04-2021 16:00,2,55.28,26.9,94.65,,0.56,555.44,36.43,45.06
02-04-2021 17:00,2,60.06,28.92,179.78,,63.96,568.98,33.65,61.96
02-04-2021 18:00,2,55.1,26.17,188.81,,94.19,441.91,31.4,72.09
02-04-2021 19:00,2,50.41,23.48,171.7,,90.68,358.07,30.21,76.52
02-04-2021 20:00,2,45.94,20.47,161.85,,84.31,295.19,29.58,79.23
02-04-2021 21:00,2,43.6,19.03,149.81,,78.32,258.07,29.28,80.53
02-04-2021 22:00,2,42.28,17.88,133.06,,74.37,232.31,29.23,80.37
02-04-2021 23:00,2,41.32,17.07,127.37,,69.85,202.18,28.58,84.36
03-04-2021 01:00,2,35.38,13.27,0.0,,76.35,127.51,24.45,95.32
03-04-2021 02:00,2,37.52,14.94,0.0,,78.26,140.17,24.55,94.23
03-04-2021 03:00,2,34.03,11.78,0.0,,77.22,138.42,24.96,91.82
03-04-2021 04:00,2,42.45,18.84,0.56,,79.58,186.89,25.4,90.59
03-04-2021 05:00,2,43.63,18.98,0.0,,78.23,244.53,25.39,88.12
03-04-2021 06:00,2,56.7,27.07,0.16,,94.07,444.96,26.2,87.03
03-04-2021 07:00,2,49.09,21.48,1.37,,82.75,460.25,27.26,84.22
03-04-2021 08:00,2,51.81,23.84,5.63,,77.91,436.67,28.89,79.12
03-04-2021 09:00,2,51.31,23.78,0.79,,50.75,390.38,30.51,73.66
03-04-2021 10:00,2,47.72,21.54,15.93,,50.12,319.64,31.45,70.35
03-04-2021 11:00,2,43.55,18.47,5.14,,28.64,340.16,32.84,62.58
03-04-2021 12:00,2,43.94,19.15,5.5,,16.09,363.31,34.18,55.76
03-04-2021 13:00,2,49.04,23.09,16.85,,9.54,413.52,34.68,54.16
03-04-2021 14:00,2,51.66,24.68,41.32,,11.16,436.82,34.92,53.73
03-04-2021 15:00,2,44.23,17.88,52.61,,18.26,443.22,33.99,57.55
03-04-2021 16:00,2,38.62,13.64,78.29,,41.5,390.82,32.61,60.72
03-04-2021 17:00,2,38.74,13.44,92.78,,54.26,386.89,31.18,64.25
03-04-2021 18:00,2,38.94,14.12,122.79,,77.82,349.33,29.84,72.44
03-04-2021 19:00,2,35.99,12.16,110.48,,71.58,294.75,29.14,73.31
03-04-2021 20:00,2,35.33,11.67,105.09,,73.27,271.61,28.83,75.22
03-04-2021 21:00,2,37.4,13.27,100.51,,74.81,258.07,28.66,75.29
03-04-2021 22:00,2,38.65,13.46,101.45,,79.08,246.28,28.45,76.53
03-04-2021 23:00,2,38.87,12.62,93.05,,75.5,231.0,28.15,77.76
04-04-2021 00:00,2,35.63,10.93,89.94,,71.86,204.36,27.91,79.82
04-04-2021 01:00,2,35.53,11.31,88.04,,70.67,192.13,27.69,81.2
04-04-2021 02:00,2,37.96,12.74,84.17,,73.23,204.54,27.45,82.95
04-04-2021 03:00,2,37.45,11.72,80.84,,72.49,230.56,27.41,83.35
04-04-2021 04:00,2,37.74,12.57,76.2,,71.14,241.48,27.37,83.71
04-04-2021 05:00,2,36.28,11.97,75.08,,68.38,291.26,27.29,83.36
04-04-2021 06:00,2,37.79,13.07,66.64,,65.24,354.57,28.17,79.68
04-04-2021 07:00,2,39.38,14.68,49.86,,50.37,358.94,29.98,71.52
04-04-2021 08:00,2,39.11,14.68,27.02,,22.8,369.42,31.24,65.38
04-04-2021 09:00,2,39.34,14.84,47.5,,24.37,361.12,32.11,62.62
04-04-2021 10:00,2,39.68,14.89,69.65,,27.19,348.46,32.4,60.64
04-04-2021 11:00,2,41.83,15.84,88.79,,40.06,368.55,33.11,58.99
04-04-2021 12:00,2,39.27,14.76,60.49,,13.71,372.04,33.87,55.82
04-04-2021 13:00,2,40.84,16.27,72.83,,27.54,423.13,33.04,59.85
04-04-2021 14:00,2,36.13,12.05,105.54,,49.59,353.26,29.63,69.74
04-04-2021 15:00,2,35.63,12.13,157.63,,104.98,313.96,29.63,77.14
04-04-2021 16:00,2,42.97,16.24,46.75,,30.36,386.01,32.18,63.25
04-04-2021 17:00,2,44.85,17.78,59.77,,27.6,362.87,31.11,58.45
04-04-2021 18:00,2,45.12,18.93,114.84,,63.11,330.56,29.69,68.06
04-04-2021 19:00,2,42.71,17.54,125.73,,73.02,291.69,29.07,73.49
04-04-2021 20:00,2,43.15,17.63,117.85,,76.19,290.82,28.84,76.75
04-04-2021 21:00,2,43.53,18.15,105.97,,69.26,275.54,28.63,77.24
04-04-2021 22:00,2,43.02,18.25,105.12,,62.73,219.21,28.36,76.75
04-04-2021 23:00,2,41.82,17.18,106.03,,61.86,200.43,28.17,77.45
05-04-2021 00:00,2,41.55,17.01,104.27,,61.16,189.51,28.0,78.02
05-04-2021 01:00,2,41.56,17.11,101.43,,59.19,176.17,27.8,78.85
05-04-2021 02:00,2,44.99,19.4,103.06,,70.01,195.19,27.6,80.8
05-04-2021 03:00,2,46.91,20.38,96.19,,73.52,210.47,27.52,80.28
05-04-2021 04:00,2,49.05,21.4,98.67,,77.48,255.45,27.4,79.71
05-04-2021 05:00,2,53.08,25.02,93.6,,73.93,305.67,27.39,79.53
05-04-2021 06:00,2,67.36,35.1,100.57,,82.31,483.39,27.63,80.64
05-04-2021 07:00,2,79.17,45.14,104.2,,73.34,610.46,29.14,74.82
05-04-2021 08:00,2,87.42,51.72,87.26,,42.97,630.11,31.81,65.14
05-04-2021 09:00,2,81.57,47.42,98.51,,12.58,519.2,32.51,61.05
05-04-2021 10:00,2,70.16,37.94,133.39,,33.0,446.71,32.53,59.26
05-04-2021 11:00,2,75.86,41.27,179.29,,42.22,366.8,33.53,57.57
05-04-2021 12:00,2,68.39,37.47,150.5,,21.17,389.51,34.26,55.1
05-04-2021 13:00,2,58.09,29.4,132.8,,24.84,421.38,34.21,56.36
05-04-2021 14:00,2,49.2,21.56,81.96,,9.41,402.17,34.06,49.59
05-04-2021 15:00,2,49.4,21.23,107.08,,32.43,392.56,32.62,55.41
05-04-2021 16:00,2,51.42,22.24,130.11,,57.18,368.98,31.41,58.94
05-04-2021 17:00,2,51.8,22.25,126.85,,59.87,370.75,30.7,61.97
05-04-2021 18:00,2,53.18,22.98,116.77,,65.93,348.02,29.98,63.76
05-04-2021 19:00,2,54.05,21.84,103.02,,65.31,354.14,29.78,62.17
05-04-2021 20:00,2,51.43,21.31,105.61,,64.65,306.1,29.39,62.64
05-04-2021 21:00,2,49.16,20.72,107.38,,63.14,280.78,28.9,65.69
05-04-2021 22:00,2,51.61,22.17,110.12,,71.7,263.31,28.64,67.44
05-04-2021 23:00,2,47.02,20.37,112.36,,66.44,218.93,28.24,69.55
06-04-2021 00:00,2,46.21,19.85,109.93,,65.81,197.81,28.08,71.02
06-04-2021 01:00,2,48.03,20.59,105.58,,69.35,193.01,28.04,72.58
06-04-2021 02:00,2,48.26,21.09,109.86,,74.18,195.19,27.84,75.1
06-04-2021 03:00,2,48.56,21.85,111.01,,76.47,198.25,27.54,77.46
06-04-2021 04:00,2,50.73,23.07,109.08,,77.51,228.38,27.32,77.7
06-04-2021 05:00,2,52.05,24.53,109.31,,79.29,268.99,27.31,77.16
06-04-2021 06:00,2,56.87,26.46,110.35,,83.22,432.3,27.8,76.12
06-04-2021 07:00,2,61.13,30.77,98.58,,66.28,422.69,29.0,69.99
06-04-2021 08:00,2,58.82,29.46,76.2,,38.89,351.52,31.0,59.88
06-04-2021 09:00,2,57.44,28.16,61.25,,11.1,369.42,32.81,51.36
06-04-2021 10:00,2,56.78,27.86,87.75,,10.32,368.55,34.04,47.0
06-04-2021 11:00,2,55.18,26.92,78.52,,1.73,405.66,35.26,41.76
06-04-2021 12:00,2,53.29,25.58,79.27,,1.69,420.95,36.26,37.6
06-04-2021 13:00,2,57.4,26.39,89.25,,2.63,489.94,35.93,41.04
06-04-2021 14:00,2,54.77,23.93,91.51,,6.78,476.84,35.45,42.09
06-04-2021 15:00,2,54.77,24.0,97.36,,16.56,452.82,34.06,44.6
06-04-2021 16:00,2,53.48,22.97,125.14,,43.82,426.62,32.63,48.34
06-04-2021 17:00,2,55.6,25.92,139.34,,61.42,405.23,31.34,54.51
06-04-2021 18:00,2,53.99,25.45,141.86,,70.2,332.3,30.15,59.06
06-04-2021 19:00,2,54.86,26.56,138.78,,74.84,327.94,29.52,62.74
06-04-2021 20:00,2,52.52,25.45,135.15,,71.96,279.9,29.16,65.43
06-04-2021 21:00,2,51.96,25.58,133.68,,73.37,264.18,28.9,68.54
06-04-2021 22:00,2,51.6,25.24,129.92,,74.09,228.81,28.63,70.87
06-04-2021 23:00,2,54.99,26.81,126.92,,77.91,215.02,28.42,72.54
07-04-2021 00:00,2,52.49,25.36,115.65,,69.41,202.18,28.26,72.65
07-04-2021 01:00,2,51.96,25.28,113.72,,64.71,185.15,28.1,71.82
07-04-2021 02:00,2,53.72,26.38,117.62,,71.74,190.39,27.81,74.24
07-04-2021 03:00,2,53.28,26.17,111.17,,71.05,205.67,27.64,75.08
07-04-2021 04:00,2,56.79,28.04,110.55,,76.85,219.21,27.49,74.11
07-04-2021 05:00,2,61.04,31.74,106.33,,77.41,285.14,27.28,74.35
07-04-2021 06:00,2,65.62,34.4,96.71,,76.66,489.07,27.77,72.69
07-04-2021 07:00,2,69.18,36.91,98.44,,68.88,612.21,29.48,64.44
07-04-2021 08:00,2,72.52,39.75,82.97,,30.33,568.54,32.36,52.46
07-04-2021 09:00,2,68.34,36.78,68.51,,2.98,513.08,33.53,46.22
07-04-2021 10:00,2,74.39,39.99,151.74,,23.15,412.65,33.8,44.58
07-04-2021 11:00,2,67.75,34.97,139.96,,9.76,431.43,35.22,39.55
07-04-2021 12:00,2,66.95,34.04,133.39,,5.05,488.19,36.31,37.04
07-04-2021 13:00,2,74.91,39.97,122.92,,0.0,576.4,37.61,36.1
07-04-2021 14:00,2,75.91,40.4,174.22,,10.7,519.63,35.37,41.84
07-04-2021 15:00,2,63.71,33.42,160.26,,43.69,449.3,33.92,47.13
07-04-2021 16:00,2,53.64,26.24,124.81,,39.4,468.98,33.03,49.42
07-04-2021 17:00,2,58.46,29.68,161.26,,68.29,444.96,31.52,59.06
07-04-2021 18:00,2,57.47,29.42,164.83,,78.7,378.59,30.22,65.88
07-04-2021 19:00,2,55.1,27.81,160.7,,79.86,318.77,29.34,71.65
07-04-2021 20:00,2,54.63,27.58,148.3,,77.6,288.2,28.94,73.46
07-04-2021 21:00,2,53.42,27.2,141.73,,71.7,248.46,28.56,75.82
07-04-2021 22:00,2,53.74,27.32,132.92,,69.03,226.47,28.45,76.49
07-04-2021 23:00,2,54.25,27.61,126.31,,65.55,212.76,28.27,77.46
08-04-2021 00:00,2,54.53,28.16,125.6,,63.36,202.18,28.02,78.64
08-04-2021 23:00,2,64.78,33.84,115.42,,82.7,261.25,27.46,82.28
09-04-2021 00:00,2,64.73,33.45,114.9,,81.3,238.86,27.39,83.22
09-04-2021 01:00,2,62.63,31.64,111.53,,77.26,210.91,27.4,84.08
09-04-2021 02:00,2,54.82,26.93,114.21,,72.14,206.11,27.26,84.65
09-04-2021 03:00,2,55.62,27.28,112.48,,75.37,216.15,27.16,85.2
09-04-2021 04:00,2,59.55,30.46,111.3,,78.48,247.15,27.13,85.58
09-04-2021 05:00,2,60.0,30.5,110.06,,79.33,300.43,27.09,86.18
09-04-2021 06:00,2,65.46,35.0,107.41,,73.99,410.03,27.45,84.23
09-04-2021 07:00,2,65.5,35.38,94.42,,62.42,417.02,28.82,79.09
09-04-2021 08:00,2,64.78,34.52,78.39,,43.79,349.33,30.02,73.3
09-04-2021 09:00,2,63.65,34.17,72.34,,27.82,343.22,31.25,67.32
09-04-2021 10:00,2,68.31,38.19,92.36,,25.72,342.78,31.98,63.18
09-04-2021 11:00,2,67.62,38.15,126.09,,24.97,325.32,31.25,67.05
09-04-2021 12:00,2,48.64,24.28,222.02,,88.67,208.73,26.7,85.53
09-04-2021 13:00,2,51.95,25.69,178.31,,79.51,271.17,27.92,75.4
09-04-2021 14:00,2,58.78,30.38,170.13,,78.42,279.9,27.3,77.11
09-04-2021 15:00,2,80.59,48.37,154.23,,72.71,337.98,28.86,73.3
09-04-2021 16:00,2,59.41,30.06,110.26,,47.27,368.55,30.0,71.3
09-04-2021 17:00,2,55.96,26.82,131.46,,61.73,399.55,28.83,76.44
09-04-2021 18:00,2,51.42,24.87,140.42,,74.93,320.08,27.37,83.25
09-04-2021 19:00,2,44.47,20.63,169.28,,84.47,234.49,25.52,88.07
09-04-2021 20:00,2,48.89,23.87,147.45,,87.51,305.23,26.68,86.84
09-04-2021 21:00,2,51.01,24.75,120.43,,80.2,339.73,27.02,86.57
09-04-2021 22:00,2,59.64,29.02,116.21,,85.54,352.39,27.12,86.67
09-04-2021 23:00,2,67.31,36.18,108.34,,80.34,299.94,27.21,86.23
10-04-2021 00:00,2,68.56,36.93,107.28,,80.05,265.49,27.21,86.81
10-04-2021 01:00,2,60.2,29.74,92.69,,79.45,293.88,27.14,88.08
10-04-2021 02:00,2,59.01,28.59,91.48,,79.01,304.79,26.81,89.37
10-04-2021 03:00,2,60.56,30.8,93.31,,80.11,305.23,26.64,90.14
10-04-2021 04:00,2,58.62,28.45,99.79,,80.61,327.06,26.71,89.44
10-04-2021 05:00,2,55.94,27.09,93.96,,73.24,339.29,26.97,84.7
10-04-2021 06:00,2,63.5,32.12,96.22,,78.2,564.61,27.91,79.53
10-04-2021 07:00,2,63.87,33.66,80.68,,54.52,482.52,29.1,73.16
10-04-2021 08:00,2,74.97,41.73,91.02,,49.28,457.19,30.35,69.08
10-04-2021 09:00,2,84.96,50.02,85.1,,21.17,465.92,31.8,63.16
10-04-2021 10:00,2,88.36,51.87,124.32,,23.09,422.69,32.86,57.78
10-04-2021 11:00,2,74.53,41.66,90.13,,1.79,457.19,34.7,48.28
10-04-2021 12:00,2,74.76,41.48,120.5,,2.67,419.64,34.58,48.28
10-04-2021 13:00,2,70.88,37.83,135.25,,10.16,413.96,34.48,47.55
10-04-2021 14:00,2,68.66,36.47,157.86,,15.97,411.34,34.01,50.64
10-04-2021 15:00,2,58.5,29.48,155.47,,49.53,413.09,33.51,56.71
10-04-2021 16:00,2,56.09,25.83,119.78,,42.93,395.47,32.21,59.82
10-04-2021 17:00,2,58.84,25.52,154.03,,72.83,374.66,30.5,65.89
10-04-2021 18:00,2,51.99,24.03,141.57,,84.91,367.67,29.95,69.78
10-04-2021 19:00,2,54.14,25.18,119.58,,85.54,406.54,29.88,70.26
10-04-2021 20:00,2,49.12,22.26,113.43,,78.29,309.6,29.44,69.74
10-04-2021 21:00,2,52.43,24.53,116.85,,85.62,347.71,29.01,73.02
10-04-2021 22:00,2,52.3,23.55,119.81,,89.68,289.51,28.58,75.14
10-04-2021 23:00,2,48.87,21.11,108.27,,83.81,246.64,28.29,76.29
11-04-2021 00:00,2,42.92,17.74,92.23,,68.32,219.64,28.24,73.91
11-04-2021 01:00,2,42.18,17.09,93.67,,68.6,203.49,28.04,73.8
11-04-2021 02:00,2,48.21,21.22,97.89,,75.72,210.91,27.7,74.81
11-04-2021 03:00,2,49.84,22.8,97.04,,79.45,225.32,27.51,74.94
11-04-2021 04:00,2,48.59,22.6,97.95,,79.26,251.08,27.41,73.93
11-04-2021 05:00,2,53.74,25.67,101.85,,87.58,364.18,27.35,74.44
11-04-2021 06:00,2,54.42,25.86,97.33,,81.77,396.93,28.72,69.26
11-04-2021 07:00,2,48.53,21.77,82.68,,58.37,365.49,29.87,64.42
11-04-2021 08:00,2,45.69,19.44,68.12,,39.46,378.59,31.53,57.73
11-04-2021 09:00,2,45.58,19.58,62.78,,18.88,371.6,32.34,53.88
11-04-2021 10:00,2,45.79,20.3,88.5,,28.17,350.64,33.31,51.03
11-04-2021 11:00,2,47.73,21.89,90.13,,16.69,374.66,34.18,48.12
11-04-2021 12:00,2,50.82,23.89,126.45,,26.79,364.18,34.44,48.3
11-04-2021 13:00,2,49.81,22.54,131.78,,36.35,367.24,33.94,52.46
11-04-2021 14:00,2,45.7,19.87,100.47,,29.96,386.01,34.02,51.66
11-04-2021 15:00,2,43.35,17.81,91.12,,34.44,396.93,33.53,52.77
11-04-2021 16:00,2,42.54,17.45,90.72,,33.91,396.93,32.94,54.22
11-04-2021 17:00,2,45.68,19.77,106.98,,50.69,397.8,31.76,57.59
11-04-2021 18:00,2,48.31,21.71,126.88,,72.65,374.66,30.51,62.58
11-04-2021 19:00,2,46.26,20.06,118.96,,74.56,351.08,29.86,65.08
11-04-2021 20:00,2,47.97,21.09,117.55,,82.49,334.92,29.31,68.29
11-04-2021 21:00,2,47.48,21.03,116.44,,83.78,290.82,28.98,70.42
11-04-2021 22:00,2,46.53,20.06,109.34,,81.8,276.41,28.78,71.73
11-04-2021 23:00,2,43.89,18.32,107.73,,79.69,233.99,28.45,73.13
12-04-2021 00:00,2,42.6,17.36,96.65,,71.96,213.09,28.23,73.27
12-04-2021 01:00,2,41.3,16.23,98.74,,69.01,199.56,28.02,73.68
12-04-2021 02:00,2,45.3,18.92,99.65,,76.72,204.36,27.96,73.49
12-04-2021 03:00,2,48.58,21.43,96.94,,81.27,220.95,27.96,72.77
12-04-2021 04:00,2,47.97,21.24,101.03,,82.62,237.98,27.84,73.63
12-04-2021 05:00,2,51.54,22.9,112.89,,91.72,322.8,27.82,74.13
12-04-2021 06:00,2,53.81,25.05,113.72,,84.47,436.23,28.08,74.1
12-04-2021 07:00,2,52.85,24.72,105.12,,77.04,478.15,29.89,66.76
12-04-2021 08:00,2,57.79,27.82,82.15,,45.76,406.1,31.82,58.88
12-04-2021 09:00,2,56.39,27.65,82.09,,28.54,430.99,32.82,55.46
12-04-2021 10:00,2,54.68,26.35,127.01,,31.21,375.53,33.88,52.33
12-04-2021 11:00,2,51.97,24.67,133.75,,27.76,389.07,34.46,50.69
